id,ticket,adult,arrival,date,datetime,day,departure,hour,infant,month,type_train,weekday
105,1,350000,YK,22,2018-08-22 22:15:02.134755,Wednesday,GMR,0830,28500,8,eks,2
105,2,390000,YK,22,2018-08-22 22:15:02.134755,Wednesday,GMR,1630,29400,8,eks,2
105,3,430000,YK,22,2018-08-22 22:15:02.134755,Wednesday,GMR,1740,29220,8,eks,2
105,4,380000,YK,22,2018-08-22 22:15:02.134755,Wednesday,GMR,2015,27180,8,eks,2
105,5,350000,YK,22,2018-08-22 22:15:02.134755,Wednesday,GMR,2045,27000,8,eks,2
106,0,380000,YK,23,2018-08-23 22:15:02.134755,Thursday,GMR,0800,27540,8,eks,3
106,1,350000,YK,23,2018-08-23 22:15:02.134755,Thursday,GMR,0830,28500,8,eks,3
106,2,390000,YK,23,2018-08-23 22:15:02.134755,Thursday,GMR,1630,29400,8,eks,3
106,3,430000,YK,23,2018-08-23 22:15:02.134755,Thursday,GMR,1740,29220,8,eks,3
106,4,380000,YK,23,2018-08-23 22:15:02.134755,Thursday,GMR,2015,27180,8,eks,3
106,5,350000,YK,23,2018-08-23 22:15:02.134755,Thursday,GMR,2045,27000,8,eks,3
107,0,450000,YK,24,2018-08-24 22:15:02.134755,Friday,GMR,0800,27540,8,eks,4
107,1,430000,YK,24,2018-08-24 22:15:02.134755,Friday,GMR,0830,28500,8,eks,4
107,2,400000,YK,24,2018-08-24 22:15:02.134755,Friday,GMR,1630,29400,8,eks,4
107,3,440000,YK,24,2018-08-24 22:15:02.134755,Friday,GMR,1740,29220,8,eks,4
107,4,1000000,YK,24,2018-08-24 22:15:02.134755,Friday,GMR,1740,29220,8,eks,4
107,5,450000,YK,24,2018-08-24 22:15:02.134755,Friday,GMR,2015,27180,8,eks,4
107,6,800000,YK,24,2018-08-24 22:15:02.134755,Friday,GMR,2015,27180,8,eks,4
107,7,800000,YK,24,2018-08-24 22:15:02.134755,Friday,GMR,2045,27000,8,eks,4
107,8,450000,YK,24,2018-08-24 22:15:02.134755,Friday,GMR,2115,27780,8,eks,4
107,9,850000,YK,24,2018-08-24 22:15:02.134755,Friday,GMR,2115,27780,8,eks,4
108,0,380000,YK,25,2018-08-25 22:15:02.134755,Saturday,GMR,0800,27540,8,eks,5
108,1,350000,YK,25,2018-08-25 22:15:02.134755,Saturday,GMR,0830,28500,8,eks,5
108,2,390000,YK,25,2018-08-25 22:15:02.134755,Saturday,GMR,1630,29400,8,eks,5
108,3,360000,YK,25,2018-08-25 22:15:02.134755,Saturday,GMR,1630,29400,8,eks,5
108,4,430000,YK,25,2018-08-25 22:15:02.134755,Saturday,GMR,1740,29220,8,eks,5
108,5,400000,YK,25,2018-08-25 22:15:02.134755,Saturday,GMR,1740,29220,8,eks,5
108,6,380000,YK,25,2018-08-25 22:15:02.134755,Saturday,GMR,2015,27180,8,eks,5
108,7,350000,YK,25,2018-08-25 22:15:02.134755,Saturday,GMR,2045,27000,8,eks,5
108,8,320000,YK,25,2018-08-25 22:15:02.134755,Saturday,GMR,2045,27000,8,eks,5
109,0,380000,YK,26,2018-08-26 22:15:02.134755,Sunday,GMR,0800,27540,8,eks,6
109,1,350000,YK,26,2018-08-26 22:15:02.134755,Sunday,GMR,0800,27540,8,eks,6
109,2,350000,YK,26,2018-08-26 22:15:02.134755,Sunday,GMR,0830,28500,8,eks,6
109,3,390000,YK,26,2018-08-26 22:15:02.134755,Sunday,GMR,1630,29400,8,eks,6
109,4,360000,YK,26,2018-08-26 22:15:02.134755,Sunday,GMR,1630,29400,8,eks,6
109,5,430000,YK,26,2018-08-26 22:15:02.134755,Sunday,GMR,1740,29220,8,eks,6
109,6,400000,YK,26,2018-08-26 22:15:02.134755,Sunday,GMR,1740,29220,8,eks,6
109,7,380000,YK,26,2018-08-26 22:15:02.134755,Sunday,GMR,2015,27180,8,eks,6
109,8,315000,YK,26,2018-08-26 22:15:02.134755,Sunday,GMR,2015,27180,8,eks,6
109,9,350000,YK,26,2018-08-26 22:15:02.134755,Sunday,GMR,2015,27180,8,eks,6
109,10,350000,YK,26,2018-08-26 22:15:02.134755,Sunday,GMR,2045,27000,8,eks,6
109,11,320000,YK,26,2018-08-26 22:15:02.134755,Sunday,GMR,2045,27000,8,eks,6
110,0,380000,YK,27,2018-08-27 22:15:02.134755,Monday,GMR,0800,27540,8,eks,0
110,1,350000,YK,27,2018-08-27 22:15:02.134755,Monday,GMR,0800,27540,8,eks,0
110,2,350000,YK,27,2018-08-27 22:15:02.134755,Monday,GMR,0830,28500,8,eks,0
110,3,320000,YK,27,2018-08-27 22:15:02.134755,Monday,GMR,0830,28500,8,eks,0
110,4,335000,YK,27,2018-08-27 22:15:02.134755,Monday,GMR,1630,29400,8,eks,0
110,5,360000,YK,27,2018-08-27 22:15:02.134755,Monday,GMR,1630,29400,8,eks,0
110,6,390000,YK,27,2018-08-27 22:15:02.134755,Monday,GMR,1630,29400,8,eks,0
110,7,430000,YK,27,2018-08-27 22:15:02.134755,Monday,GMR,1740,29220,8,eks,0
110,8,350000,YK,27,2018-08-27 22:15:02.134755,Monday,GMR,1740,29220,8,eks,0
110,9,375000,YK,27,2018-08-27 22:15:02.134755,Monday,GMR,1740,29220,8,eks,0
110,10,400000,YK,27,2018-08-27 22:15:02.134755,Monday,GMR,1740,29220,8,eks,0
110,11,380000,YK,27,2018-08-27 22:15:02.134755,Monday,GMR,2015,27180,8,eks,0
110,12,285000,YK,27,2018-08-27 22:15:02.134755,Monday,GMR,2015,27180,8,eks,0
110,13,315000,YK,27,2018-08-27 22:15:02.134755,Monday,GMR,2015,27180,8,eks,0
110,14,350000,YK,27,2018-08-27 22:15:02.134755,Monday,GMR,2015,27180,8,eks,0
110,15,350000,YK,27,2018-08-27 22:15:02.134755,Monday,GMR,2045,27000,8,eks,0
110,16,320000,YK,27,2018-08-27 22:15:02.134755,Monday,GMR,2045,27000,8,eks,0
111,0,380000,YK,28,2018-08-28 22:15:02.134755,Tuesday,GMR,0800,27540,8,eks,1
111,1,315000,YK,28,2018-08-28 22:15:02.134755,Tuesday,GMR,0800,27540,8,eks,1
111,2,350000,YK,28,2018-08-28 22:15:02.134755,Tuesday,GMR,0800,27540,8,eks,1
111,3,350000,YK,28,2018-08-28 22:15:02.134755,Tuesday,GMR,0830,28500,8,eks,1
111,4,320000,YK,28,2018-08-28 22:15:02.134755,Tuesday,GMR,0830,28500,8,eks,1
111,5,390000,YK,28,2018-08-28 22:15:02.134755,Tuesday,GMR,1630,29400,8,eks,1
111,6,335000,YK,28,2018-08-28 22:15:02.134755,Tuesday,GMR,1630,29400,8,eks,1
111,7,360000,YK,28,2018-08-28 22:15:02.134755,Tuesday,GMR,1630,29400,8,eks,1
111,8,430000,YK,28,2018-08-28 22:15:02.134755,Tuesday,GMR,1740,29220,8,eks,1
111,9,350000,YK,28,2018-08-28 22:15:02.134755,Tuesday,GMR,1740,29220,8,eks,1
111,10,375000,YK,28,2018-08-28 22:15:02.134755,Tuesday,GMR,1740,29220,8,eks,1
111,11,400000,YK,28,2018-08-28 22:15:02.134755,Tuesday,GMR,1740,29220,8,eks,1
111,12,380000,YK,28,2018-08-28 22:15:02.134755,Tuesday,GMR,2015,27180,8,eks,1
111,13,285000,YK,28,2018-08-28 22:15:02.134755,Tuesday,GMR,2015,27180,8,eks,1
111,14,315000,YK,28,2018-08-28 22:15:02.134755,Tuesday,GMR,2015,27180,8,eks,1
111,15,350000,YK,28,2018-08-28 22:15:02.134755,Tuesday,GMR,2015,27180,8,eks,1
111,16,350000,YK,28,2018-08-28 22:15:02.134755,Tuesday,GMR,2045,27000,8,eks,1
111,17,320000,YK,28,2018-08-28 22:15:02.134755,Tuesday,GMR,2045,27000,8,eks,1
112,0,380000,YK,29,2018-08-29 22:15:02.134755,Wednesday,GMR,0800,27540,8,eks,2
112,1,350000,YK,29,2018-08-29 22:15:02.134755,Wednesday,GMR,0800,27540,8,eks,2
112,2,350000,YK,29,2018-08-29 22:15:02.134755,Wednesday,GMR,0830,28500,8,eks,2
112,3,320000,YK,29,2018-08-29 22:15:02.134755,Wednesday,GMR,0830,28500,8,eks,2
112,4,390000,YK,29,2018-08-29 22:15:02.134755,Wednesday,GMR,1630,29400,8,eks,2
112,5,310000,YK,29,2018-08-29 22:15:02.134755,Wednesday,GMR,1630,29400,8,eks,2
112,6,335000,YK,29,2018-08-29 22:15:02.134755,Wednesday,GMR,1630,29400,8,eks,2
112,7,360000,YK,29,2018-08-29 22:15:02.134755,Wednesday,GMR,1630,29400,8,eks,2
112,8,430000,YK,29,2018-08-29 22:15:02.134755,Wednesday,GMR,1740,29220,8,eks,2
112,9,350000,YK,29,2018-08-29 22:15:02.134755,Wednesday,GMR,1740,29220,8,eks,2
112,10,375000,YK,29,2018-08-29 22:15:02.134755,Wednesday,GMR,1740,29220,8,eks,2
112,11,400000,YK,29,2018-08-29 22:15:02.134755,Wednesday,GMR,1740,29220,8,eks,2
112,12,380000,YK,29,2018-08-29 22:15:02.134755,Wednesday,GMR,2015,27180,8,eks,2
112,13,315000,YK,29,2018-08-29 22:15:02.134755,Wednesday,GMR,2015,27180,8,eks,2
112,14,350000,YK,29,2018-08-29 22:15:02.134755,Wednesday,GMR,2015,27180,8,eks,2
112,15,350000,YK,29,2018-08-29 22:15:02.134755,Wednesday,GMR,2045,27000,8,eks,2
112,16,320000,YK,29,2018-08-29 22:15:02.134755,Wednesday,GMR,2045,27000,8,eks,2
113,0,380000,YK,30,2018-08-30 22:15:02.134755,Thursday,GMR,0800,27540,8,eks,3
113,1,350000,YK,30,2018-08-30 22:15:02.134755,Thursday,GMR,0800,27540,8,eks,3
113,2,350000,YK,30,2018-08-30 22:15:02.134755,Thursday,GMR,0830,28500,8,eks,3
113,3,320000,YK,30,2018-08-30 22:15:02.134755,Thursday,GMR,0830,28500,8,eks,3
113,4,390000,YK,30,2018-08-30 22:15:02.134755,Thursday,GMR,1630,29400,8,eks,3
113,5,360000,YK,30,2018-08-30 22:15:02.134755,Thursday,GMR,1630,29400,8,eks,3
113,6,430000,YK,30,2018-08-30 22:15:02.134755,Thursday,GMR,1740,29220,8,eks,3
113,7,400000,YK,30,2018-08-30 22:15:02.134755,Thursday,GMR,1740,29220,8,eks,3
113,8,380000,YK,30,2018-08-30 22:15:02.134755,Thursday,GMR,2015,27180,8,eks,3
113,9,350000,YK,30,2018-08-30 22:15:02.134755,Thursday,GMR,2045,27000,8,eks,3
114,0,450000,YK,31,2018-08-31 22:15:02.134755,Friday,GMR,0800,27540,8,eks,4
114,1,430000,YK,31,2018-08-31 22:15:02.134755,Friday,GMR,0830,28500,8,eks,4
114,2,400000,YK,31,2018-08-31 22:15:02.134755,Friday,GMR,1630,29400,8,eks,4
114,3,440000,YK,31,2018-08-31 22:15:02.134755,Friday,GMR,1740,29220,8,eks,4
114,4,1000000,YK,31,2018-08-31 22:15:02.134755,Friday,GMR,1740,29220,8,eks,4
114,5,800000,YK,31,2018-08-31 22:15:02.134755,Friday,GMR,2015,27180,8,eks,4
114,6,450000,YK,31,2018-08-31 22:15:02.134755,Friday,GMR,2015,27180,8,eks,4
114,7,800000,YK,31,2018-08-31 22:15:02.134755,Friday,GMR,2045,27000,8,eks,4
114,8,430000,YK,31,2018-08-31 22:15:02.134755,Friday,GMR,2045,27000,8,eks,4
114,9,850000,YK,31,2018-08-31 22:15:02.134755,Friday,GMR,2115,27780,8,eks,4
114,10,450000,YK,31,2018-08-31 22:15:02.134755,Friday,GMR,2115,27780,8,eks,4
115,0,380000,YK,1,2018-09-01 22:15:02.134755,Saturday,GMR,0800,27540,9,eks,5
115,1,350000,YK,1,2018-09-01 22:15:02.134755,Saturday,GMR,0830,28500,9,eks,5
115,2,390000,YK,1,2018-09-01 22:15:02.134755,Saturday,GMR,1630,29400,9,eks,5
115,3,335000,YK,1,2018-09-01 22:15:02.134755,Saturday,GMR,1630,29400,9,eks,5
115,4,360000,YK,1,2018-09-01 22:15:02.134755,Saturday,GMR,1630,29400,9,eks,5
115,5,430000,YK,1,2018-09-01 22:15:02.134755,Saturday,GMR,1740,29220,9,eks,5
115,6,375000,YK,1,2018-09-01 22:15:02.134755,Saturday,GMR,1740,29220,9,eks,5
115,7,400000,YK,1,2018-09-01 22:15:02.134755,Saturday,GMR,1740,29220,9,eks,5
115,8,380000,YK,1,2018-09-01 22:15:02.134755,Saturday,GMR,2015,27180,9,eks,5
115,9,315000,YK,1,2018-09-01 22:15:02.134755,Saturday,GMR,2015,27180,9,eks,5
115,10,350000,YK,1,2018-09-01 22:15:02.134755,Saturday,GMR,2015,27180,9,eks,5
115,11,350000,YK,1,2018-09-01 22:15:02.134755,Saturday,GMR,2045,27000,9,eks,5
115,12,290000,YK,1,2018-09-01 22:15:02.134755,Saturday,GMR,2045,27000,9,eks,5
115,13,320000,YK,1,2018-09-01 22:15:02.134755,Saturday,GMR,2045,27000,9,eks,5
116,0,380000,YK,2,2018-09-02 22:15:02.134755,Sunday,GMR,0800,27540,9,eks,6
116,1,315000,YK,2,2018-09-02 22:15:02.134755,Sunday,GMR,0800,27540,9,eks,6
116,2,350000,YK,2,2018-09-02 22:15:02.134755,Sunday,GMR,0800,27540,9,eks,6
116,3,350000,YK,2,2018-09-02 22:15:02.134755,Sunday,GMR,0830,28500,9,eks,6
116,4,390000,YK,2,2018-09-02 22:15:02.134755,Sunday,GMR,1630,29400,9,eks,6
116,5,335000,YK,2,2018-09-02 22:15:02.134755,Sunday,GMR,1630,29400,9,eks,6
116,6,360000,YK,2,2018-09-02 22:15:02.134755,Sunday,GMR,1630,29400,9,eks,6
116,7,430000,YK,2,2018-09-02 22:15:02.134755,Sunday,GMR,1740,29220,9,eks,6
116,8,375000,YK,2,2018-09-02 22:15:02.134755,Sunday,GMR,1740,29220,9,eks,6
116,9,400000,YK,2,2018-09-02 22:15:02.134755,Sunday,GMR,1740,29220,9,eks,6
116,10,380000,YK,2,2018-09-02 22:15:02.134755,Sunday,GMR,2015,27180,9,eks,6
116,11,285000,YK,2,2018-09-02 22:15:02.134755,Sunday,GMR,2015,27180,9,eks,6
116,12,315000,YK,2,2018-09-02 22:15:02.134755,Sunday,GMR,2015,27180,9,eks,6
116,13,350000,YK,2,2018-09-02 22:15:02.134755,Sunday,GMR,2015,27180,9,eks,6
116,14,350000,YK,2,2018-09-02 22:15:02.134755,Sunday,GMR,2045,27000,9,eks,6
116,15,290000,YK,2,2018-09-02 22:15:02.134755,Sunday,GMR,2045,27000,9,eks,6
116,16,320000,YK,2,2018-09-02 22:15:02.134755,Sunday,GMR,2045,27000,9,eks,6
117,0,380000,YK,3,2018-09-03 22:15:02.134755,Monday,GMR,0800,27540,9,eks,0
117,1,285000,YK,3,2018-09-03 22:15:02.134755,Monday,GMR,0800,27540,9,eks,0
117,2,315000,YK,3,2018-09-03 22:15:02.134755,Monday,GMR,0800,27540,9,eks,0
117,3,350000,YK,3,2018-09-03 22:15:02.134755,Monday,GMR,0800,27540,9,eks,0
117,4,350000,YK,3,2018-09-03 22:15:02.134755,Monday,GMR,0830,28500,9,eks,0
117,5,290000,YK,3,2018-09-03 22:15:02.134755,Monday,GMR,0830,28500,9,eks,0
117,6,320000,YK,3,2018-09-03 22:15:02.134755,Monday,GMR,0830,28500,9,eks,0
117,7,390000,YK,3,2018-09-03 22:15:02.134755,Monday,GMR,1630,29400,9,eks,0
117,8,310000,YK,3,2018-09-03 22:15:02.134755,Monday,GMR,1630,29400,9,eks,0
117,9,335000,YK,3,2018-09-03 22:15:02.134755,Monday,GMR,1630,29400,9,eks,0
117,10,360000,YK,3,2018-09-03 22:15:02.134755,Monday,GMR,1630,29400,9,eks,0
117,11,430000,YK,3,2018-09-03 22:15:02.134755,Monday,GMR,1740,29220,9,eks,0
117,12,350000,YK,3,2018-09-03 22:15:02.134755,Monday,GMR,1740,29220,9,eks,0
117,13,375000,YK,3,2018-09-03 22:15:02.134755,Monday,GMR,1740,29220,9,eks,0
117,14,400000,YK,3,2018-09-03 22:15:02.134755,Monday,GMR,1740,29220,9,eks,0
117,15,380000,YK,3,2018-09-03 22:15:02.134755,Monday,GMR,2015,27180,9,eks,0
117,16,285000,YK,3,2018-09-03 22:15:02.134755,Monday,GMR,2015,27180,9,eks,0
117,17,315000,YK,3,2018-09-03 22:15:02.134755,Monday,GMR,2015,27180,9,eks,0
117,18,350000,YK,3,2018-09-03 22:15:02.134755,Monday,GMR,2015,27180,9,eks,0
117,19,350000,YK,3,2018-09-03 22:15:02.134755,Monday,GMR,2045,27000,9,eks,0
117,20,260000,YK,3,2018-09-03 22:15:02.134755,Monday,GMR,2045,27000,9,eks,0
117,21,290000,YK,3,2018-09-03 22:15:02.134755,Monday,GMR,2045,27000,9,eks,0
117,22,320000,YK,3,2018-09-03 22:15:02.134755,Monday,GMR,2045,27000,9,eks,0
118,0,380000,YK,4,2018-09-04 22:15:02.134755,Tuesday,GMR,0800,27540,9,eks,1
118,1,315000,YK,4,2018-09-04 22:15:02.134755,Tuesday,GMR,0800,27540,9,eks,1
118,2,350000,YK,4,2018-09-04 22:15:02.134755,Tuesday,GMR,0800,27540,9,eks,1
118,3,350000,YK,4,2018-09-04 22:15:02.134755,Tuesday,GMR,0830,28500,9,eks,1
118,4,290000,YK,4,2018-09-04 22:15:02.134755,Tuesday,GMR,0830,28500,9,eks,1
118,5,320000,YK,4,2018-09-04 22:15:02.134755,Tuesday,GMR,0830,28500,9,eks,1
118,6,390000,YK,4,2018-09-04 22:15:02.134755,Tuesday,GMR,1630,29400,9,eks,1
118,7,310000,YK,4,2018-09-04 22:15:02.134755,Tuesday,GMR,1630,29400,9,eks,1
118,8,335000,YK,4,2018-09-04 22:15:02.134755,Tuesday,GMR,1630,29400,9,eks,1
118,9,360000,YK,4,2018-09-04 22:15:02.134755,Tuesday,GMR,1630,29400,9,eks,1
118,10,430000,YK,4,2018-09-04 22:15:02.134755,Tuesday,GMR,1740,29220,9,eks,1
118,11,350000,YK,4,2018-09-04 22:15:02.134755,Tuesday,GMR,1740,29220,9,eks,1
118,12,375000,YK,4,2018-09-04 22:15:02.134755,Tuesday,GMR,1740,29220,9,eks,1
118,13,400000,YK,4,2018-09-04 22:15:02.134755,Tuesday,GMR,1740,29220,9,eks,1
118,14,380000,YK,4,2018-09-04 22:15:02.134755,Tuesday,GMR,2015,27180,9,eks,1
118,15,285000,YK,4,2018-09-04 22:15:02.134755,Tuesday,GMR,2015,27180,9,eks,1
118,16,315000,YK,4,2018-09-04 22:15:02.134755,Tuesday,GMR,2015,27180,9,eks,1
118,17,350000,YK,4,2018-09-04 22:15:02.134755,Tuesday,GMR,2015,27180,9,eks,1
118,18,350000,YK,4,2018-09-04 22:15:02.134755,Tuesday,GMR,2045,27000,9,eks,1
118,19,260000,YK,4,2018-09-04 22:15:02.134755,Tuesday,GMR,2045,27000,9,eks,1
118,20,290000,YK,4,2018-09-04 22:15:02.134755,Tuesday,GMR,2045,27000,9,eks,1
118,21,320000,YK,4,2018-09-04 22:15:02.134755,Tuesday,GMR,2045,27000,9,eks,1
119,0,380000,YK,5,2018-09-05 22:15:02.134755,Wednesday,GMR,0800,27540,9,eks,2
119,1,285000,YK,5,2018-09-05 22:15:02.134755,Wednesday,GMR,0800,27540,9,eks,2
119,2,315000,YK,5,2018-09-05 22:15:02.134755,Wednesday,GMR,0800,27540,9,eks,2
119,3,350000,YK,5,2018-09-05 22:15:02.134755,Wednesday,GMR,0800,27540,9,eks,2
119,4,350000,YK,5,2018-09-05 22:15:02.134755,Wednesday,GMR,0830,28500,9,eks,2
119,5,260000,YK,5,2018-09-05 22:15:02.134755,Wednesday,GMR,0830,28500,9,eks,2
119,6,290000,YK,5,2018-09-05 22:15:02.134755,Wednesday,GMR,0830,28500,9,eks,2
119,7,320000,YK,5,2018-09-05 22:15:02.134755,Wednesday,GMR,0830,28500,9,eks,2
119,8,390000,YK,5,2018-09-05 22:15:02.134755,Wednesday,GMR,1630,29400,9,eks,2
119,9,310000,YK,5,2018-09-05 22:15:02.134755,Wednesday,GMR,1630,29400,9,eks,2
119,10,335000,YK,5,2018-09-05 22:15:02.134755,Wednesday,GMR,1630,29400,9,eks,2
119,11,360000,YK,5,2018-09-05 22:15:02.134755,Wednesday,GMR,1630,29400,9,eks,2
119,12,430000,YK,5,2018-09-05 22:15:02.134755,Wednesday,GMR,1740,29220,9,eks,2
119,13,350000,YK,5,2018-09-05 22:15:02.134755,Wednesday,GMR,1740,29220,9,eks,2
119,14,375000,YK,5,2018-09-05 22:15:02.134755,Wednesday,GMR,1740,29220,9,eks,2
119,15,400000,YK,5,2018-09-05 22:15:02.134755,Wednesday,GMR,1740,29220,9,eks,2
119,16,380000,YK,5,2018-09-05 22:15:02.134755,Wednesday,GMR,2015,27180,9,eks,2
119,17,285000,YK,5,2018-09-05 22:15:02.134755,Wednesday,GMR,2015,27180,9,eks,2
119,18,315000,YK,5,2018-09-05 22:15:02.134755,Wednesday,GMR,2015,27180,9,eks,2
119,19,350000,YK,5,2018-09-05 22:15:02.134755,Wednesday,GMR,2015,27180,9,eks,2
119,20,350000,YK,5,2018-09-05 22:15:02.134755,Wednesday,GMR,2045,27000,9,eks,2
119,21,320000,YK,5,2018-09-05 22:15:02.134755,Wednesday,GMR,2045,27000,9,eks,2
120,0,380000,YK,6,2018-09-06 22:15:02.134755,Thursday,GMR,0800,27540,9,eks,3
120,1,350000,YK,6,2018-09-06 22:15:02.134755,Thursday,GMR,0800,27540,9,eks,3
120,2,350000,YK,6,2018-09-06 22:15:02.134755,Thursday,GMR,0830,28500,9,eks,3
120,3,320000,YK,6,2018-09-06 22:15:02.134755,Thursday,GMR,0830,28500,9,eks,3
120,4,390000,YK,6,2018-09-06 22:15:02.134755,Thursday,GMR,1630,29400,9,eks,3
120,5,335000,YK,6,2018-09-06 22:15:02.134755,Thursday,GMR,1630,29400,9,eks,3
120,6,360000,YK,6,2018-09-06 22:15:02.134755,Thursday,GMR,1630,29400,9,eks,3
120,7,430000,YK,6,2018-09-06 22:15:02.134755,Thursday,GMR,1740,29220,9,eks,3
120,8,400000,YK,6,2018-09-06 22:15:02.134755,Thursday,GMR,1740,29220,9,eks,3
120,9,380000,YK,6,2018-09-06 22:15:02.134755,Thursday,GMR,2015,27180,9,eks,3
120,10,350000,YK,6,2018-09-06 22:15:02.134755,Thursday,GMR,2015,27180,9,eks,3
120,11,350000,YK,6,2018-09-06 22:15:02.134755,Thursday,GMR,2045,27000,9,eks,3
121,0,450000,YK,7,2018-09-07 22:15:02.134755,Friday,GMR,0800,27540,9,eks,4
121,1,430000,YK,7,2018-09-07 22:15:02.134755,Friday,GMR,0830,28500,9,eks,4
121,2,1150000,YK,7,2018-09-07 22:15:02.134755,Friday,GMR,1740,29220,9,eks,4
121,3,800000,YK,7,2018-09-07 22:15:02.134755,Friday,GMR,2015,27180,9,eks,4
121,4,800000,YK,7,2018-09-07 22:15:02.134755,Friday,GMR,2045,27000,9,eks,4
122,0,390000,YK,8,2018-09-08 22:15:02.134755,Saturday,GMR,1630,29400,9,eks,5
122,1,430000,YK,8,2018-09-08 22:15:02.134755,Saturday,GMR,1740,29220,9,eks,5
122,2,380000,YK,8,2018-09-08 22:15:02.134755,Saturday,GMR,2015,27180,9,eks,5
122,3,350000,YK,8,2018-09-08 22:15:02.134755,Saturday,GMR,2015,27180,9,eks,5
122,4,350000,YK,8,2018-09-08 22:15:02.134755,Saturday,GMR,2045,27000,9,eks,5
123,0,380000,YK,9,2018-09-09 22:15:02.134755,Sunday,GMR,0800,27540,9,eks,6
123,1,350000,YK,9,2018-09-09 22:15:02.134755,Sunday,GMR,0800,27540,9,eks,6
123,2,350000,YK,9,2018-09-09 22:15:02.134755,Sunday,GMR,0830,28500,9,eks,6
123,3,320000,YK,9,2018-09-09 22:15:02.134755,Sunday,GMR,0830,28500,9,eks,6
123,4,390000,YK,9,2018-09-09 22:15:02.134755,Sunday,GMR,1630,29400,9,eks,6
123,5,335000,YK,9,2018-09-09 22:15:02.134755,Sunday,GMR,1630,29400,9,eks,6
123,6,360000,YK,9,2018-09-09 22:15:02.134755,Sunday,GMR,1630,29400,9,eks,6
123,7,430000,YK,9,2018-09-09 22:15:02.134755,Sunday,GMR,1740,29220,9,eks,6
123,8,350000,YK,9,2018-09-09 22:15:02.134755,Sunday,GMR,1740,29220,9,eks,6
123,9,375000,YK,9,2018-09-09 22:15:02.134755,Sunday,GMR,1740,29220,9,eks,6
123,10,400000,YK,9,2018-09-09 22:15:02.134755,Sunday,GMR,1740,29220,9,eks,6
123,11,380000,YK,9,2018-09-09 22:15:02.134755,Sunday,GMR,2015,27180,9,eks,6
123,12,315000,YK,9,2018-09-09 22:15:02.134755,Sunday,GMR,2015,27180,9,eks,6
123,13,350000,YK,9,2018-09-09 22:15:02.134755,Sunday,GMR,2015,27180,9,eks,6
123,14,350000,YK,9,2018-09-09 22:15:02.134755,Sunday,GMR,2045,27000,9,eks,6
123,15,290000,YK,9,2018-09-09 22:15:02.134755,Sunday,GMR,2045,27000,9,eks,6
123,16,320000,YK,9,2018-09-09 22:15:02.134755,Sunday,GMR,2045,27000,9,eks,6
124,0,380000,YK,10,2018-09-10 22:15:02.134755,Monday,GMR,0800,27540,9,eks,0
124,1,315000,YK,10,2018-09-10 22:15:02.134755,Monday,GMR,0800,27540,9,eks,0
124,2,350000,YK,10,2018-09-10 22:15:02.134755,Monday,GMR,0800,27540,9,eks,0
124,3,350000,YK,10,2018-09-10 22:15:02.134755,Monday,GMR,0830,28500,9,eks,0
124,4,290000,YK,10,2018-09-10 22:15:02.134755,Monday,GMR,0830,28500,9,eks,0
124,5,320000,YK,10,2018-09-10 22:15:02.134755,Monday,GMR,0830,28500,9,eks,0
124,6,390000,YK,10,2018-09-10 22:15:02.134755,Monday,GMR,1630,29400,9,eks,0
124,7,310000,YK,10,2018-09-10 22:15:02.134755,Monday,GMR,1630,29400,9,eks,0
124,8,335000,YK,10,2018-09-10 22:15:02.134755,Monday,GMR,1630,29400,9,eks,0
124,9,360000,YK,10,2018-09-10 22:15:02.134755,Monday,GMR,1630,29400,9,eks,0
124,10,430000,YK,10,2018-09-10 22:15:02.134755,Monday,GMR,1740,29220,9,eks,0
124,11,350000,YK,10,2018-09-10 22:15:02.134755,Monday,GMR,1740,29220,9,eks,0
124,12,375000,YK,10,2018-09-10 22:15:02.134755,Monday,GMR,1740,29220,9,eks,0
124,13,400000,YK,10,2018-09-10 22:15:02.134755,Monday,GMR,1740,29220,9,eks,0
124,14,380000,YK,10,2018-09-10 22:15:02.134755,Monday,GMR,2015,27180,9,eks,0
124,15,285000,YK,10,2018-09-10 22:15:02.134755,Monday,GMR,2015,27180,9,eks,0
124,16,315000,YK,10,2018-09-10 22:15:02.134755,Monday,GMR,2015,27180,9,eks,0
124,17,350000,YK,10,2018-09-10 22:15:02.134755,Monday,GMR,2015,27180,9,eks,0
124,18,350000,YK,10,2018-09-10 22:15:02.134755,Monday,GMR,2045,27000,9,eks,0
124,19,260000,YK,10,2018-09-10 22:15:02.134755,Monday,GMR,2045,27000,9,eks,0
124,20,290000,YK,10,2018-09-10 22:15:02.134755,Monday,GMR,2045,27000,9,eks,0
124,21,320000,YK,10,2018-09-10 22:15:02.134755,Monday,GMR,2045,27000,9,eks,0
125,0,380000,YK,11,2018-09-11 22:15:02.134755,Tuesday,GMR,0800,27540,9,eks,1
125,1,315000,YK,11,2018-09-11 22:15:02.134755,Tuesday,GMR,0800,27540,9,eks,1
125,2,350000,YK,11,2018-09-11 22:15:02.134755,Tuesday,GMR,0800,27540,9,eks,1
125,3,350000,YK,11,2018-09-11 22:15:02.134755,Tuesday,GMR,0830,28500,9,eks,1
125,4,320000,YK,11,2018-09-11 22:15:02.134755,Tuesday,GMR,0830,28500,9,eks,1
